pair_id,source_domain,lexical_tier,analysis_set,salience_design,primary_analysis,norming_status,coherence_relation,active,passive
flv_079,travel_public,common,salience_challenge,pre_last_separate_predicates,no,not_normed,shared_trigger,"<CTL> inspected one posted detour notice for the flooded underpass, while <PRE> inspected another posted detour notice for the flooded underpass. <AGT> safely led <PNT> around the flooded underpass.","<CTL> inspected one posted detour notice for the flooded underpass, while <PRE> inspected another posted detour notice for the flooded underpass. <PNT> was safely led by <AGT> around the flooded underpass."
flv_080,travel_public,uncommon,core,balanced_shared_predicate,yes,not_normed,shared_preparation,<PRE> and <CTL> studied the same night-market map before entering its maze of temporary stalls during the festival's busiest evening. <AGT> attentively guided <PNT> through the night market.,<PRE> and <CTL> studied the same night-market map before entering its maze of temporary stalls during the festival's busiest evening. <PNT> was attentively guided by <AGT> through the night market.
flv_081,travel_public,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,<PRE> and <CTL> compared overnight coach departures while coordinating reservations for the next leg of their shared itinerary. <AGT> successfully booked <PNT> onto the overnight coach.,<PRE> and <CTL> compared overnight coach departures while coordinating reservations for the next leg of their shared itinerary. <PNT> was successfully booked by <AGT> onto the overnight coach.
flv_082,travel_public,common,core,balanced_shared_predicate,yes,not_normed,shared_resource,<PRE> and <CTL> selected the same harbor tour after learning that its afternoon departure still had limited registration space. <AGT> easily registered <PNT> for the harbor tour.,<PRE> and <CTL> selected the same harbor tour after learning that its afternoon departure still had limited registration space. <PNT> was easily registered by <AGT> for the harbor tour.
flv_083,travel_public,common,core,balanced_shared_predicate,yes,not_normed,shared_trigger,"<PRE> and <CTL> planned to take the museum shuttle together, but an early departure announcement shortened the remaining boarding time. <AGT> urgently called <PNT> before the museum shuttle left.","<PRE> and <CTL> planned to take the museum shuttle together, but an early departure announcement shortened the remaining boarding time. <PNT> was urgently called by <AGT> before the museum shuttle left."
flv_084,travel_public,common,core,balanced_shared_predicate,yes,not_normed,shared_trigger,<PRE> and <CTL> arranged separate station arrivals for a shared trip before a train delay disrupted the timing of their meetup. <AGT> promptly emailed <PNT> after the train delay.,<PRE> and <CTL> arranged separate station arrivals for a shared trip before a train delay disrupted the timing of their meetup. <PNT> was promptly emailed by <AGT> after the train delay.
flv_085,travel_public,common,core,balanced_shared_predicate,yes,not_normed,shared_resource,<PRE> and <CTL> packed matching radios to coordinate a shoreline survey that required work on both sides of the channel. <AGT> clearly radioed <PNT> from the other side of the channel.,<PRE> and <CTL> packed matching radios to coordinate a shoreline survey that required work on both sides of the channel. <PNT> was clearly radioed by <AGT> from the other side of the channel.
flv_086,travel_public,common,core,balanced_shared_predicate,yes,not_normed,shared_followup_need,<PRE> and <CTL> arranged to regroup near the terminal information desk after completing separate errands before departure. <AGT> twice paged <PNT> over the terminal's public-address system.,<PRE> and <CTL> arranged to regroup near the terminal information desk after completing separate errands before departure. <PNT> was twice paged by <AGT> over the terminal's public-address system.
flv_087,travel_public,common,core,balanced_shared_predicate,yes,not_normed,shared_occasion,<PRE> and <CTL> booked the same coastal ferry for a group excursion whose boarding window had just opened. <AGT> warmly welcomed <PNT> aboard the coastal ferry.,<PRE> and <CTL> booked the same coastal ferry for a group excursion whose boarding window had just opened. <PNT> was warmly welcomed by <AGT> aboard the coastal ferry.
flv_088,travel_public,common,salience_challenge,pre_last_separate_predicates,no,not_normed,shared_resource,"<CTL> compared waiting-area options on one terminal display, while <PRE> compared waiting-area options on another terminal display. <AGT> politely directed <PNT> to the quieter waiting area.","<CTL> compared waiting-area options on one terminal display, while <PRE> compared waiting-area options on another terminal display. <PNT> was politely directed by <AGT> to the quieter waiting area."
flv_089,travel_public,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,<PRE> and <CTL> prepared a folding bicycle for carriage on the next train before the platform's boarding window opened. <AGT> carefully assisted <PNT> with the folding bicycle.,<PRE> and <CTL> prepared a folding bicycle for carriage on the next train before the platform's boarding window opened. <PNT> was carefully assisted by <AGT> with the folding bicycle.
flv_090,travel_public,uncommon,core,balanced_shared_predicate,yes,not_normed,shared_resource,<PRE> and <CTL> readied a small hired boat for the crossing from the mainland dock to the island pier. <AGT> steadily ferried <PNT> from the dock to the island pier.,<PRE> and <CTL> readied a small hired boat for the crossing from the mainland dock to the island pier. <PNT> was steadily ferried by <AGT> from the dock to the island pier.
flv_091,travel_public,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,<PRE> and <CTL> registered as a crossing pair after construction crews required travelers to use the terminal footbridge with a companion. <AGT> calmly escorted <PNT> across the terminal footbridge.,<PRE> and <CTL> registered as a crossing pair after construction crews required travelers to use the terminal footbridge with a companion. <PNT> was calmly escorted by <AGT> across the terminal footbridge.
flv_092,travel_public,common,core,balanced_shared_predicate,yes,not_normed,shared_goal,<PRE> and <CTL> chose a walking route into the historic district that began at the old city gate. <AGT> carefully guided <PNT> through the old city gate.,<PRE> and <CTL> chose a walking route into the historic district that began at the old city gate. <PNT> was carefully guided by <AGT> through the old city gate.
flv_093,travel_public,common,core,balanced_shared_predicate,yes,not_normed,shared_resource,<PRE> and <CTL> loaded their packed bags into a rental car for the winding trip from the guesthouse to the mountain lodge. <AGT> slowly drove <PNT> to the mountain lodge.,<PRE> and <CTL> loaded their packed bags into a rental car for the winding trip from the guesthouse to the mountain lodge. <PNT> was slowly driven by <AGT> to the mountain lodge.
flv_094,travel_public,common,core,balanced_shared_predicate,yes,not_normed,shared_occasion,<PRE> and <CTL> booked the same canal excursion through separate agencies that withheld the passenger list until boarding. <AGT> unexpectedly joined <PNT> beside the canal landing.,<PRE> and <CTL> booked the same canal excursion through separate agencies that withheld the passenger list until boarding. <PNT> was unexpectedly joined by <AGT> beside the canal landing.
flv_095,travel_public,common,core,balanced_shared_predicate,yes,not_normed,shared_goal,<PRE> and <CTL> chose the station clock as a portrait backdrop before their train's boarding call. <AGT> quickly photographed <PNT> under the station clock.,<PRE> and <CTL> chose the station clock as a portrait backdrop before their train's boarding call. <PNT> was quickly photographed by <AGT> under the station clock.
flv_096,travel_public,common,core,balanced_shared_predicate,yes,not_normed,shared_resource,<PRE> and <CTL> learned that two places had opened on the visitor center's rooftop tour moments before registration closed. <AGT> spontaneously invited <PNT> onto the rooftop tour.,<PRE> and <CTL> learned that two places had opened on the visitor center's rooftop tour moments before registration closed. <PNT> was spontaneously invited by <AGT> onto the rooftop tour.
flv_097,travel_public,common,core,balanced_shared_predicate,yes,not_normed,shared_followup_need,<PRE> and <CTL> agreed to confirm the next boarding time during a ferry layover with several possible departure changes. <AGT> briefly contacted <PNT> during the ferry layover.,<PRE> and <CTL> agreed to confirm the next boarding time during a ferry layover with several possible departure changes. <PNT> was briefly contacted by <AGT> during the ferry layover.
